d554ff2c-fb8c-4e8a-a7b5-6f9836793d67,Varieties that mature quickly will achive maximum yields if crops are planted late.
880e95d6-04ff-4575-956d-7ddf80df0873,Seasons with lower in-crop rainfall will typically lead to greater plant response to deep placement of P.
41de796a-49fe-4c13-b43c-394f33698e97,Some studies have found that a mid-April planting date often results in the highest yield.
79663aa8-3d57-462b-82fe-0f1c09847fa2,"Typically, a planting density of 1 million plants per hectare is optimum for dryland what production in Queensland."
f4869f4d-8885-4d75-95e1-6dccde31b43d,Some studies have found that a plant population of between 1 and 1.5 million plants per hectare results in the greatest yield.
6fec11b9-2163-4c2f-9291-cbddc0f8f945,Residual herbicides are applied to the soil and absorbed by the germinating seedlings. They can control serveral flushes of emergence over the medium to long-term.
4b0151c0-a2ea-4125-9dc2-5f38681eea22,"A higher yield can decrease protien, so when planting higher yielding varieties, it is important to ensure enough nitrogen is available to achieve both high yield and protein."
3f4a704f-b5d3-4b3b-b22e-b242abcae97a,Row spacing has very little impact on plant response to deep placed P
3437cec8-3ac0-4266-9e64-d17e09e8d2a5,"Optimum nitrogen rate can increase yield and grain protien, however, over application of nitrogen can reduce yield."
fb72605c-2c33-4e92-ba0d-8a0f9864d6b1,"some studies have found that season can have a big impact on plant response to deep placement of P and K, particualrly if there are adequate nutrients in the surface of the profile."
4b5173dd-0da0-4fcd-b26c-8b1fa29e75db,"Typically, a higher plant population will increase yield."
8803c93e-9ac7-4769-ae00-e4f973e65028,Some studies have found that a single seasonal harvest rather than successive harests produce more biomass in mixed vetch/barley systems grown under rainfed conditions.
761109b1-20f7-40a8-88d6-298db6609b7e,"Sugar-beets adapt to drought stress by increasing root biomass, possibly regulated by ABA."
59529173-9d91-4ec5-a742-ada97cc0ecd6,"Some studies have found that maximise productivty, phosphorus applications should be split between the rice and wheat crop, rather than applying higher rates to one crop only."
b60ae4d2-d3e8-4d36-9eef-444277cea96d,Recent research shows that the price of different grains had little effect on the relative profitability of different cropping systems across the cropping regions of Queensland. The most profitable systems with average grain prices was very similar when fluctuating prices were taken into account.
8bfccbab-fdc1-4a20-9099-05a4ad0dcd12,"Yes, well grown pastures can lift soil organic carbon and soil organic matter in soils that been rundown by cropping. However, the impact depends on how well the pastures grow, that is how much dry matter they prodcue, so the pastures may require addition of fertilisers"
77bd9ff8-9a90-4a53-901a-98b60511a7cb,"Growers should apply deep phosphorus in the same direction of the swoing bands, but no further apart than double the narrowest row spacing used in their systems; typcially that means bands roughly 50-70 cm apart"
8c864cab-bddc-495f-bca9-1b3f864240fc,"Only 20-40% of our total rainfall is used by dryland grain crops in Queensland. Most of the rainfall is lost as evaporation (about 60%), while a further 5-20% is typcially lost as runoff or deep drainage"
01dfeeb3-d2e7-49fd-a885-ac2b3adc1412,"Blackleg, root-rot and sclerotinia are all diseases that reduce canola yield."
b7aaf84c-57ec-4241-8b43-c50913a361d6,"Grass pastures that are well grown and produce a lot of dry matter will be the fastest way to rebuild soil organic matter and soil carbon levels in old cropping country. This will often require nitrogen fertiliser to maximise plant growth and the return of dry matter to the soil. Alternatively, legumes could be used but may be slow to establsh and so provide the nitrogen that the grass pastures need to be productive. Unproductive pastures will do little for the soil and its organic matter and carbon levels"
e73b48bd-0ccf-4979-8594-02e9949b5cf5,"Cover crops can fail to recover the water they use to grow when they are left to grow too long (and use too much water), or in very dry seasons with little rain after they are sprayed out. If it does not rain, then the water can not be recharged"
94f68775-ef65-4df4-b7d5-1dcf21dfbe02,"Yes, expriemnst have shown that the benefits of cover crops can last beyond the fallow period and provide better cover and infiltration in subsequent crops as they develop "
aeaac4f9-b85d-4cf5-9c76-621afcf18575,"Yes, it may be possible to improve returns and profitability of your farming system. Recent research shows the choice of underlying farming systems in the northern grain region can result in returns varying between $200 and $700 per heactore per year; these are really important decisions"
318080c6-1268-4959-bccf-2a827d774e20,"Recent research show that crop intensity, the number of crops grown each year, is the biggest driver of economic returns in the northern grain region. Too may, or too few, crops can greatly reduce farming systems performance and returns"
1b90157f-3fe7-4498-9b96-9f37435fedf2,"Pasture phases are the most effective way to boost soil organic matter and soil carbon on commercial grain farms. However, the pastures must be productive as the increase in soil organic carbon is driven by the amount of dry matter they produce. Manures can also provide short term increases and grwoing as many good crops as possibel will also help"
c90ba6eb-5391-4d9d-a8b7-6b5c2028f1ba,"The loss of soil organic matter is very costly and will reduce the healthy function of many soils if it gets too low. For example, the loss of nutrients in this natural capital in Queensland soils when organic carbon levels drop by 1% will be between $2500 and $4000 /ha of nutrients that have been lost over time in grain production. These will eventually need to be replaced. The soil organic carbon levels often drop over twice that amount in scrub soils (eg brigalow) and so the losses are very large"
2d6619bb-4a29-45b7-8e77-4a2e0d01c245,"Yes, it is quite likely that you will require more nitrogen if you apply deep Phosphorus on reponsives soils. If deep P boosts your yield potential by overcoming a deficiency, you may need more nitrogen to support that possible yield. Make sure you nitrogen budgets account for the higher yields expected from Deep P and to maximise your returns"
82e03fce-5d03-4d30-915e-cca13a0bedb1,"The loss of soil organic carbon in grain farming is primarily due to the introduction of fallows. Fallows make crops reliable by storing water and building up nitrogen, but they lead to breakdown of the available soil organic matter (which provides nitrogen) and becasue they do not grow other plant material they do not recharge the soil organic matter pool. Longer fallows with less crops will speed up this decline"
3ca34ce7-4fc7-45b6-ba8b-d1bc42a82902,"Yes, MAP has been the best fertiliser to use for deep phosphorus applications. Early trials used triple superphosphate and have failed to produce reliable results"

